"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","Grav_Total","protection_status","shark_protection_status","bait_family_specific","bait_family","Remote","temp_est","chloro_est","prec_est","daylight","month","hemisphere","season","coast_type"
"17687","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_006",NA,"","","","","",NA,"",12.03656,-68.78623,9,6,"Sardines","",NA,763,32535,16609,9999,"Open",0.5164,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-26","01010000009548A297513251C0FBAE08FEB7122840","slope","14:45:00","16:15:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_006.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7551056627819,"10","northern","shoulder","island"
"17688","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_007",NA,"","","","","",NA,"",12.03384,-68.79004,9,8,"Sardines","",NA,763,32536,16224,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-26","01010000000AA2EE03903251C0E197FA7953112840","slope","14:55:00","16:25:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_007.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7551886049007,"10","northern","shoulder","island"
"17689","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_008",1,"Requiem Shark","Unknown","sp.","Shark","Carcharhinidae",2235663,"037:15:663",12.03446,-68.79428,9,9,"Sardines","",NA,763,32537,16106,292,"Open",0.8165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-26","01010000007BF7C77BD53251C0520ABABDA4112840","slope","15:05:00","16:35:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_008.mp4","S3","","","","",NA,2,2,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7551696991037,"10","northern","shoulder","island"
"17690","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_008",1,"Unknown Ray","Unknown","sp.","Ray","Batoidea",1534857,"025:34:857",12.03446,-68.79428,9,9,"Sardines","",NA,763,32537,16106,51,"Open",0.8165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-26","01010000007BF7C77BD53251C0520ABABDA4112840","slope","15:05:00","16:35:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_008.mp4","S3","","","","",NA,2,2,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7551696991037,"10","northern","shoulder","island"
"17691","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_008",2,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",2664142,"044:24:142",12.03446,-68.79428,9,9,"Sardines","",NA,763,32537,16106,28,"Open",0.8165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-26","01010000007BF7C77BD53251C0520ABABDA4112840","slope","15:05:00","16:35:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_008.mp4","S3","","","","",NA,2,2,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7551696991037,"10","northern","shoulder","island"
"17692","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_009",NA,"","","","","",NA,"",12.039985,-68.75172,9,45,"Sardines","",NA,763,32538,16268,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-24","0101000000F2EF332E1C3051C03FA9F6E978142840","slope","08:30:00","09:00:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_009.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7752043038688,"10","northern","shoulder","island"
"17693","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_010",NA,"","","","","",NA,"",12.040484,-68.757045,10,45,"Sardines","",NA,763,32539,16205,9999,"Open",0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2016-10-24","01010000006C26DF6C733051C0C405A051BA142840","slope","10:10:00","11:40:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_010.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7751899631462,"10","northern","shoulder","island"
"17694","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_011",NA,"","","","","",NA,"",12.042386,-68.762152,10,45,"Sardines","",NA,763,32540,16249,9999,"Open",0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"FIU","2016-10-24","01010000002FA52E19C73051C0D49D279EB3152840","slope","10:15:00","11:45:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_011.mp4","S3","","","","",NA,2,2,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7751353012993,"10","northern","shoulder","island"
"17695","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_012",NA,"","","","","",NA,"",12.042303,-68.767358,10,43,"Sardines","",NA,763,32541,16132,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-24","0101000000BC94BA641C3151C09E0B23BDA8152840","slope","10:25:00","11:55:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_012.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7751376866618,"10","northern","shoulder","island"
"17696","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_013",2,"Whitespotted eagle ray","Aetobatus","narinari","Ray","Aetobatidae",525000,"008:45:000",12.042581,-68.778149,10,45,"Sardines","",NA,763,32542,16273,25,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-24","0101000000919A7631CD3151C0A9DC442DCD152840","slope","12:15:00","13:45:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_013.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7751296971296,"10","northern","shoulder","island"
"17697","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_014",1,"Common Blacktip shark","Carcharhinus","limbatus","Shark","Carcharhinidae",1311000,"021:51:000",12.041001,-68.813594,10,6,"Sardines","",NA,763,32543,16389,22,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-11-02","0101000000328E91EC113451C0E3344415FE142840","slope","09:55:00","11:25:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_014.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6866856983128,"11","northern","winter","island"
"17698","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_015",NA,"","","","","",NA,"",12.042842,-68.818732,9,6,"Sardines","",NA,763,32544,16452,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-11-02","0101000000130CE71A663451C05CCAF962EF152840","slope","10:05:00","11:35:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_015.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6866186108876,"11","northern","winter","island"
"17699","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_016",NA,"","","","","",NA,"",12.043527,-68.823415,9,6,"Sardines","",NA,763,32545,16334,9999,"Open",0.9164,3.6111,0,0,0,14,0,0,0,0,0,0,0,0,0,28,57,0,0,0,"FIU","2016-11-02","01010000004B02D4D4B23451C069FCC22B49162840","slope","10:15:00","11:45:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_016.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6865936487622,"11","northern","winter","island"
"17700","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_017",NA,"","","","","",NA,"",12.047185,-68.827854,10,8,"Sardines","",NA,763,32546,16234,9999,"Limited",0.4524,2.2632,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2016-11-02","010100000038F7578FFB3451C039B9DFA128182840","slope","12:00:00","13:30:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_017.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6864603454406,"11","northern","winter","island"
"17701","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_018",NA,"","","","","",NA,"",12.048981,-68.833041,9,8,"Sardines","",NA,763,32547,16284,9999,"Open",0.488,3.6667,0,0,0,72,0,0,0,0,0,0,0,0,0,9,9,0,9,0,"FIU","2016-11-02","010100000089CE328B503551C03140A20914192840","slope","12:10:00","13:40:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_018.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6863948951631,"11","northern","winter","island"
"17702","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_019",NA,"","","","","",NA,"",12.051796,-68.837538,1,8,"Sardines","",NA,763,32548,16082,9999,"Face Down",0.5982,1.6,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,89,0,"FIU","2016-11-02","010100000010CAFB389A3551C092205C01851A2840","slope","12:20:00","13:50:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_019.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6862923086587,"11","northern","winter","island"
"17703","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_020",NA,"","","","","",NA,"",12.054451,-68.840883,9,8,"Sardines","",NA,763,32549,16259,9999,"Open",0.8256,2.45,0,0,0,64,0,0,0,0,0,0,0,0,0,23,0,0,11,0,"FIU","2016-11-02","0101000000CB30EE06D13551C010786000E11B2840","slope","14:10:00","15:40:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_020.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,6280,"closed","Closed","Clupeidae","Clupeidae","No",28.74,0.1296,0.276409506797791,11.6861955512397,"11","northern","winter","island"
"17704","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_022",NA,"","","","","",NA,"",12.03998,-68.75172,9,48,"Sardines","",NA,763,32551,16463,9999,"Limited",0.4787,1.6875,0,0,0,6,0,0,0,0,0,0,0,0,0,80,0,0,13,0,"FIU","2016-10-31","0101000000F2EF332E1C3051C0F8FC304278142840","slope","09:20:00","10:50:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_022.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7058066671627,"10","northern","shoulder","island"
"17705","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_023",1,"Common Blacktip shark","Carcharhinus","limbatus","Shark","Carcharhinidae",945600,"015:45:600",12.04344,-68.77285,9,49,"Sardines","",NA,763,32552,16108,22,"Open",0.8837,3.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,40,0,"FIU","2016-10-31","0101000000ACADD85F763151C02EAD86C43D162840","slope","11:45:00","13:15:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_023.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7056863396233,"10","northern","shoulder","island"
"17706","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_024",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",2638800,"043:58:800",12.04019,-68.78271,9,50,"Sardines","",NA,763,32553,16184,24,"Open",0.5623,1.7647,0,0,0,7,0,0,0,0,7,0,0,0,0,42,0,0,42,0,"FIU","2016-10-31","01010000002310AFEB173251C0A3409FC893142840","slope","11:55:00","13:25:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_024.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7057993641244,"10","northern","shoulder","island"
"17707","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_025",1,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",774600,"012:54:600",12.03633,-68.78563,10,48,"Sardines","",NA,763,32554,16415,28,"Open",0.4577,2.2667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2016-10-24","01010000006A300DC3473251C034BA83D899122840","slope","14:20:00","15:50:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_025.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.775309343253,"10","northern","shoulder","island"
"17708","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_026",1,"Whitespotted eagle ray","Aetobatus","narinari","Ray","Aetobatidae",1548000,"025:48:000",12.03345,-68.7896,9,16.1,"Sardines","",NA,763,32555,16384,25,"Open",0.8165,2.6667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2016-10-31","0101000000FB3A70CE883251C0371AC05B20112840","slope","12:10:00","13:40:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_026.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7060337518326,"10","northern","shoulder","island"
"17709","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_027",NA,"","","","","",NA,"",12.03398,-68.79442,10,49,"Sardines","",NA,763,32556,16454,9999,"Open",0.4472,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,"FIU","2016-10-31","010100000074D2FBC6D73251C0A86F99D365112840","slope","13:55:00","15:25:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_027.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.46,0.1251,0.22838881611824,11.7060153211288,"10","northern","shoulder","island"
"17710","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_028",NA,"","","","","",NA,"",12.03532,-68.79837,10,45,"Sardines","",NA,763,32557,16075,9999,"Open",1.379,2.4167,0,0,0,63,0,0,0,0,0,0,0,0,0,0,36,0,0,0,"FIU","2016-10-28","0101000000E2067C7E183351C019CA897615122840","slope","08:00:00","09:30:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_028.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.32,0.1544,0.246918976306915,11.7352358178339,"10","northern","shoulder","island"
"17711","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_029",NA,"","","","","",NA,"",12.03615,-68.80404,9,46,"Sardines","",NA,763,32558,16571,9999,"Open",0.5071,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"FIU","2016-10-28","0101000000412B3064753351C03480B74082122840","slope","08:05:00","09:35:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_029.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.32,0.1544,0.246918976306915,11.7352090704992,"10","northern","shoulder","island"
"17712","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_030",1,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",494400,"008:14:400",12.03865,-68.80899,9,15.5,"Sardines","",NA,763,32559,16084,28,"Open",0.8062,3.625,0,0,0,85,0,0,0,0,0,0,0,0,0,14,0,0,0,0,"FIU","2016-10-28","0101000000A032FE7DC63351C016FBCBEEC9132840","slope","08:15:00","09:45:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_030.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.32,0.1544,0.246918976306915,11.735128505368,"10","northern","shoulder","island"
"17713","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_031",1,"Great hammerhead shark","Sphyrna","mokarran","Shark","Sphyrnidae",1276800,"021:16:800",12.04039,-68.8135,9,46,"Sardines","",NA,763,32560,16274,21,"Open",0.9944,1.9,0,0,0,71,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"FIU","2016-10-28","0101000000F2D24D62103451C0BF2B82FFAD142840","slope","09:55:00","11:25:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_031.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.32,0.1544,0.246918976306915,11.7350724312656,"10","northern","shoulder","island"
"17714","Western Atlantic","Dutch Antilles Leeward","Curacao","Protected Areas Combined","slope","FP_2016_DC_01",2016,"CWMPA_032",2,"Whitespotted eagle ray","Aetobatus","narinari","Ray","Aetobatidae",2890200,"048:10:200",12.04226,-68.81829,9,45,"Sardines","",NA,763,32561,16272,25,"Open",1.069,3.1429,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,33,0,"FIU","2016-10-31","0101000000352905DD5E3451C0A1DB4B1AA3152840","slope","14:10:00","15:40:00","Rebar (Bait Cage)","GoPro Hero 3 Silver","False",40,100,"CRS","Sardines","False","FP_2016_DC_01_CWMPA_032.mp4","S3","","","","",NA,1,1,"Completed","I","Curacao Marine Park",6,1987,"continuous","medium","gear","fish trap",1,110,332,"DC",182,0.924,1.269066691,0.896265566,2011,25324.72036,104822,1,0,646.4931631,8.982630844,0.005563083,0,144,"closed","Closed","Clupeidae","Clupeidae","No",29.32,0.1544,0.246918976306915,11.7057273764915,"10","northern","shoulder","island"
